BlkGrpID,Med_Inc,MOE_MedInc,GEO_ID,NAME
BG_490351133071,58371,25930,1500000US490351133071,"Block Group 1, Census Tract 1133.07, Salt Lake County, Utah"
BG_490351133072,55455,11919,1500000US490351133072,"Block Group 2, Census Tract 1133.07, Salt Lake County, Utah"
BG_490351133073,58242,6595,1500000US490351133073,"Block Group 3, Census Tract 1133.07, Salt Lake County, Utah"
BG_490351133074,46726,14561,1500000US490351133074,"Block Group 4, Census Tract 1133.07, Salt Lake County, Utah"
BG_490351133081,50150,14669,1500000US490351133081,"Block Group 1, Census Tract 1133.08, Salt Lake County, Utah"
BG_490351133082,67671,8422,1500000US490351133082,"Block Group 2, Census Tract 1133.08, Salt Lake County, Utah"
BG_490351133083,49808,6965,1500000US490351133083,"Block Group 3, Census Tract 1133.08, Salt Lake County, Utah"
BG_490351133091,40192,24534,1500000US490351133091,"Block Group 1, Census Tract 1133.09, Salt Lake County, Utah"
BG_490351133092,76979,17678,1500000US490351133092,"Block Group 2, Census Tract 1133.09, Salt Lake County, Utah"
BG_490351133093,69487,16063,1500000US490351133093,"Block Group 3, Census Tract 1133.09, Salt Lake County, Utah"
BG_490351133101,50321,7295,1500000US490351133101,"Block Group 1, Census Tract 1133.10, Salt Lake County, Utah"
BG_490351133102,55250,15812,1500000US490351133102,"Block Group 2, Census Tract 1133.10, Salt Lake County, Utah"
BG_490351133103,74760,20938,1500000US490351133103,"Block Group 3, Census Tract 1133.10, Salt Lake County, Utah"
BG_490351134061,39139,2213,1500000US490351134061,"Block Group 1, Census Tract 1134.06, Salt Lake County, Utah"
BG_490351134062,35391,10085,1500000US490351134062,"Block Group 2, Census Tract 1134.06, Salt Lake County, Utah"
BG_490351134063,75313,28042,1500000US490351134063,"Block Group 3, Census Tract 1134.06, Salt Lake County, Utah"
BG_490351134071,83661,19561,1500000US490351134071,"Block Group 1, Census Tract 1134.07, Salt Lake County, Utah"
BG_490351134072,80938,5241,1500000US490351134072,"Block Group 2, Census Tract 1134.07, Salt Lake County, Utah"
BG_490351134073,89375,24969,1500000US490351134073,"Block Group 3, Census Tract 1134.07, Salt Lake County, Utah"
BG_490351134081,83015,11120,1500000US490351134081,"Block Group 1, Census Tract 1134.08, Salt Lake County, Utah"
BG_490351134082,64402,8573,1500000US490351134082,"Block Group 2, Census Tract 1134.08, Salt Lake County, Utah"
BG_490351134083,60368,25476,1500000US490351134083,"Block Group 3, Census Tract 1134.08, Salt Lake County, Utah"
BG_490351134091,64401,13208,1500000US490351134091,"Block Group 1, Census Tract 1134.09, Salt Lake County, Utah"
BG_490351134092,84766,22029,1500000US490351134092,"Block Group 2, Census Tract 1134.09, Salt Lake County, Utah"
BG_490351134093,74000,11648,1500000US490351134093,"Block Group 3, Census Tract 1134.09, Salt Lake County, Utah"
BG_490351134101,74637,14484,1500000US490351134101,"Block Group 1, Census Tract 1134.10, Salt Lake County, Utah"
BG_490351134102,46950,18590,1500000US490351134102,"Block Group 2, Census Tract 1134.10, Salt Lake County, Utah"
BG_490351134103,64205,18717,1500000US490351134103,"Block Group 3, Census Tract 1134.10, Salt Lake County, Utah"
BG_490351134104,67500,17111,1500000US490351134104,"Block Group 4, Census Tract 1134.10, Salt Lake County, Utah"
BG_490351134111,88625,18705,1500000US490351134111,"Block Group 1, Census Tract 1134.11, Salt Lake County, Utah"
BG_490351134112,82212,4270,1500000US490351134112,"Block Group 2, Census Tract 1134.11, Salt Lake County, Utah"
BG_490351134121,84792,10659,1500000US490351134121,"Block Group 1, Census Tract 1134.12, Salt Lake County, Utah"
BG_490351134131,62500,9963,1500000US490351134131,"Block Group 1, Census Tract 1134.13, Salt Lake County, Utah"
BG_490351134132,88359,15536,1500000US490351134132,"Block Group 2, Census Tract 1134.13, Salt Lake County, Utah"
BG_490351134133,64868,8038,1500000US490351134133,"Block Group 3, Census Tract 1134.13, Salt Lake County, Utah"
BG_490351135051,67917,17137,1500000US490351135051,"Block Group 1, Census Tract 1135.05, Salt Lake County, Utah"
BG_490351135052,61250,9993,1500000US490351135052,"Block Group 2, Census Tract 1135.05, Salt Lake County, Utah"
BG_490351135053,57292,38788,1500000US490351135053,"Block Group 3, Census Tract 1135.05, Salt Lake County, Utah"
BG_490351135054,54243,7060,1500000US490351135054,"Block Group 4, Census Tract 1135.05, Salt Lake County, Utah"
BG_490351135091,53061,13674,1500000US490351135091,"Block Group 1, Census Tract 1135.09, Salt Lake County, Utah"
BG_490351135092,63425,21204,1500000US490351135092,"Block Group 2, Census Tract 1135.09, Salt Lake County, Utah"
BG_490351135101,69145,12890,1500000US490351135101,"Block Group 1, Census Tract 1135.10, Salt Lake County, Utah"
BG_490351135102,74604,17532,1500000US490351135102,"Block Group 2, Census Tract 1135.10, Salt Lake County, Utah"
BG_490351135103,64750,60159,1500000US490351135103,"Block Group 3, Census Tract 1135.10, Salt Lake County, Utah"
BG_490351135111,60201,10203,1500000US490351135111,"Block Group 1, Census Tract 1135.11, Salt Lake County, Utah"
BG_490351135112,88550,8898,1500000US490351135112,"Block Group 2, Census Tract 1135.11, Salt Lake County, Utah"
BG_490351135121,45521,5321,1500000US490351135121,"Block Group 1, Census Tract 1135.12, Salt Lake County, Utah"
BG_490351135122,41857,10061,1500000US490351135122,"Block Group 2, Census Tract 1135.12, Salt Lake County, Utah"
BG_490351135131,51953,20803,1500000US490351135131,"Block Group 1, Census Tract 1135.13, Salt Lake County, Utah"
BG_490351135132,46083,39843,1500000US490351135132,"Block Group 2, Census Tract 1135.13, Salt Lake County, Utah"
BG_490351135133,72448,18961,1500000US490351135133,"Block Group 3, Census Tract 1135.13, Salt Lake County, Utah"
BG_490351135134,57157,4892,1500000US490351135134,"Block Group 4, Census Tract 1135.13, Salt Lake County, Utah"
BG_490351135141,56771,9554,1500000US490351135141,"Block Group 1, Census Tract 1135.14, Salt Lake County, Utah"
BG_490351135142,39848,9840,1500000US490351135142,"Block Group 2, Census Tract 1135.14, Salt Lake County, Utah"
BG_490351135143,40234,20732,1500000US490351135143,"Block Group 3, Census Tract 1135.14, Salt Lake County, Utah"
BG_490351135144,36432,4690,1500000US490351135144,"Block Group 4, Census Tract 1135.14, Salt Lake County, Utah"
BG_490351135151,87850,32085,1500000US490351135151,"Block Group 1, Census Tract 1135.15, Salt Lake County, Utah"
BG_490351135152,54866,40387,1500000US490351135152,"Block Group 2, Census Tract 1135.15, Salt Lake County, Utah"
BG_490351135153,58036,5677,1500000US490351135153,"Block Group 3, Census Tract 1135.15, Salt Lake County, Utah"
BG_490351135201,62500,7077,1500000US490351135201,"Block Group 1, Census Tract 1135.20, Salt Lake County, Utah"
BG_490351135202,86012,8654,1500000US490351135202,"Block Group 2, Census Tract 1135.20, Salt Lake County, Utah"
BG_490351135211,82917,10560,1500000US490351135211,"Block Group 1, Census Tract 1135.21, Salt Lake County, Utah"
BG_490351135212,71838,10178,1500000US490351135212,"Block Group 2, Census Tract 1135.21, Salt Lake County, Utah"
BG_490351135213,84946,11673,1500000US490351135213,"Block Group 3, Census Tract 1135.21, Salt Lake County, Utah"
BG_490351135214,65875,8453,1500000US490351135214,"Block Group 4, Census Tract 1135.21, Salt Lake County, Utah"
BG_490351135221,76659,12704,1500000US490351135221,"Block Group 1, Census Tract 1135.22, Salt Lake County, Utah"
BG_490351135222,88947,5661,1500000US490351135222,"Block Group 2, Census Tract 1135.22, Salt Lake County, Utah"
BG_490351135231,60461,19994,1500000US490351135231,"Block Group 1, Census Tract 1135.23, Salt Lake County, Utah"
BG_490351135232,65417,37872,1500000US490351135232,"Block Group 2, Census Tract 1135.23, Salt Lake County, Utah"
BG_490351135233,69120,23703,1500000US490351135233,"Block Group 3, Census Tract 1135.23, Salt Lake County, Utah"
BG_490351135234,43790,15782,1500000US490351135234,"Block Group 4, Census Tract 1135.23, Salt Lake County, Utah"
BG_490351135251,82917,11470,1500000US490351135251,"Block Group 1, Census Tract 1135.25, Salt Lake County, Utah"
BG_490351135252,97356,12251,1500000US490351135252,"Block Group 2, Census Tract 1135.25, Salt Lake County, Utah"
BG_490351135261,71594,12298,1500000US490351135261,"Block Group 1, Census Tract 1135.26, Salt Lake County, Utah"
BG_490351135262,65000,20056,1500000US490351135262,"Block Group 2, Census Tract 1135.26, Salt Lake County, Utah"
BG_490351135263,76111,21615,1500000US490351135263,"Block Group 3, Census Tract 1135.26, Salt Lake County, Utah"
BG_490351135271,63597,14642,1500000US490351135271,"Block Group 1, Census Tract 1135.27, Salt Lake County, Utah"
BG_490351135272,103162,38193,1500000US490351135272,"Block Group 2, Census Tract 1135.27, Salt Lake County, Utah"
BG_490351135273,90446,12734,1500000US490351135273,"Block Group 3, Census Tract 1135.27, Salt Lake County, Utah"
BG_490351135281,85026,14081,1500000US490351135281,"Block Group 1, Census Tract 1135.28, Salt Lake County, Utah"
BG_490351135282,90577,35603,1500000US490351135282,"Block Group 2, Census Tract 1135.28, Salt Lake County, Utah"
BG_490351135283,82386,7914,1500000US490351135283,"Block Group 3, Census Tract 1135.28, Salt Lake County, Utah"
BG_490351135321,78750,10676,1500000US490351135321,"Block Group 1, Census Tract 1135.32, Salt Lake County, Utah"
BG_490351135322,90987,22648,1500000US490351135322,"Block Group 2, Census Tract 1135.32, Salt Lake County, Utah"
BG_490351135331,94315,4284,1500000US490351135331,"Block Group 1, Census Tract 1135.33, Salt Lake County, Utah"
BG_490351135332,88167,19381,1500000US490351135332,"Block Group 2, Census Tract 1135.33, Salt Lake County, Utah"
BG_490351135333,83458,26907,1500000US490351135333,"Block Group 3, Census Tract 1135.33, Salt Lake County, Utah"
BG_490351135341,92594,10110,1500000US490351135341,"Block Group 1, Census Tract 1135.34, Salt Lake County, Utah"
BG_490351135342,105192,24578,1500000US490351135342,"Block Group 2, Census Tract 1135.34, Salt Lake County, Utah"
BG_490351135351,105475,7710,1500000US490351135351,"Block Group 1, Census Tract 1135.35, Salt Lake County, Utah"
BG_490351135361,87875,14107,1500000US490351135361,"Block Group 1, Census Tract 1135.36, Salt Lake County, Utah"
BG_490351135362,72591,22007,1500000US490351135362,"Block Group 2, Census Tract 1135.36, Salt Lake County, Utah"
BG_490351135371,70083,23142,1500000US490351135371,"Block Group 1, Census Tract 1135.37, Salt Lake County, Utah"
BG_490351135372,71250,15842,1500000US490351135372,"Block Group 2, Census Tract 1135.37, Salt Lake County, Utah"
BG_490351135381,70938,5970,1500000US490351135381,"Block Group 1, Census Tract 1135.38, Salt Lake County, Utah"
BG_490351135382,75781,10312,1500000US490351135382,"Block Group 2, Census Tract 1135.38, Salt Lake County, Utah"
BG_490351135391,79044,11694,1500000US490351135391,"Block Group 1, Census Tract 1135.39, Salt Lake County, Utah"
BG_490351135392,81250,32080,1500000US490351135392,"Block Group 2, Census Tract 1135.39, Salt Lake County, Utah"
BG_490351136001,52679,6105,1500000US490351136001,"Block Group 1, Census Tract 1136, Salt Lake County, Utah"
BG_490351136002,56875,11244,1500000US490351136002,"Block Group 2, Census Tract 1136, Salt Lake County, Utah"
BG_490351136003,46706,12350,1500000US490351136003,"Block Group 3, Census Tract 1136, Salt Lake County, Utah"
BG_490351136004,54076,16085,1500000US490351136004,"Block Group 4, Census Tract 1136, Salt Lake County, Utah"
BG_490351137011,80329,22555,1500000US490351137011,"Block Group 1, Census Tract 1137.01, Salt Lake County, Utah"
BG_490351137012,39896,21742,1500000US490351137012,"Block Group 2, Census Tract 1137.01, Salt Lake County, Utah"
BG_490351137013,68450,14857,1500000US490351137013,"Block Group 3, Census Tract 1137.01, Salt Lake County, Utah"
BG_490351137021,49271,8178,1500000US490351137021,"Block Group 1, Census Tract 1137.02, Salt Lake County, Utah"
BG_490351137022,78491,6760,1500000US490351137022,"Block Group 2, Census Tract 1137.02, Salt Lake County, Utah"
BG_490351138011,64850,17089,1500000US490351138011,"Block Group 1, Census Tract 1138.01, Salt Lake County, Utah"
BG_490351138012,77614,15782,1500000US490351138012,"Block Group 2, Census Tract 1138.01, Salt Lake County, Utah"
BG_490351138013,81000,38245,1500000US490351138013,"Block Group 3, Census Tract 1138.01, Salt Lake County, Utah"
BG_490351138014,68194,27462,1500000US490351138014,"Block Group 4, Census Tract 1138.01, Salt Lake County, Utah"
BG_490351138021,49274,3975,1500000US490351138021,"Block Group 1, Census Tract 1138.02, Salt Lake County, Utah"
BG_490351138022,49519,6230,1500000US490351138022,"Block Group 2, Census Tract 1138.02, Salt Lake County, Utah"
BG_490351138023,62610,13916,1500000US490351138023,"Block Group 3, Census Tract 1138.02, Salt Lake County, Utah"
BG_490351138031,64500,5157,1500000US490351138031,"Block Group 1, Census Tract 1138.03, Salt Lake County, Utah"
BG_490351138032,91121,14646,1500000US490351138032,"Block Group 2, Census Tract 1138.03, Salt Lake County, Utah"
BG_490351138033,77727,29210,1500000US490351138033,"Block Group 3, Census Tract 1138.03, Salt Lake County, Utah"
BG_490351139031,87931,11232,1500000US490351139031,"Block Group 1, Census Tract 1139.03, Salt Lake County, Utah"
BG_490351139032,54583,15125,1500000US490351139032,"Block Group 2, Census Tract 1139.03, Salt Lake County, Utah"
BG_490351139041,63879,8347,1500000US490351139041,"Block Group 1, Census Tract 1139.04, Salt Lake County, Utah"
BG_490351139042,72875,21927,1500000US490351139042,"Block Group 2, Census Tract 1139.04, Salt Lake County, Utah"
BG_490351139043,75714,19005,1500000US490351139043,"Block Group 3, Census Tract 1139.04, Salt Lake County, Utah"
BG_490351139044,59695,11630,1500000US490351139044,"Block Group 4, Census Tract 1139.04, Salt Lake County, Utah"
BG_490351139051,58348,12665,1500000US490351139051,"Block Group 1, Census Tract 1139.05, Salt Lake County, Utah"
BG_490351139052,60259,11850,1500000US490351139052,"Block Group 2, Census Tract 1139.05, Salt Lake County, Utah"
BG_490351139053,79694,15809,1500000US490351139053,"Block Group 3, Census Tract 1139.05, Salt Lake County, Utah"
BG_490351139054,71938,7387,1500000US490351139054,"Block Group 4, Census Tract 1139.05, Salt Lake County, Utah"
BG_490351139061,47923,12651,1500000US490351139061,"Block Group 1, Census Tract 1139.06, Salt Lake County, Utah"
BG_490351139062,55711,4528,1500000US490351139062,"Block Group 2, Census Tract 1139.06, Salt Lake County, Utah"
BG_490351139063,44186,10526,1500000US490351139063,"Block Group 3, Census Tract 1139.06, Salt Lake County, Utah"
BG_490351139071,83958,8011,1500000US490351139071,"Block Group 1, Census Tract 1139.07, Salt Lake County, Utah"
BG_490351139072,61083,16287,1500000US490351139072,"Block Group 2, Census Tract 1139.07, Salt Lake County, Utah"
BG_490351139073,59267,39172,1500000US490351139073,"Block Group 3, Census Tract 1139.07, Salt Lake County, Utah"
BG_490351140001,54074,12100,1500000US490351140001,"Block Group 1, Census Tract 1140, Salt Lake County, Utah"
BG_490351141001,67222,23496,1500000US490351141001,"Block Group 1, Census Tract 1141, Salt Lake County, Utah"
BG_490351141002,88750,27859,1500000US490351141002,"Block Group 2, Census Tract 1141, Salt Lake County, Utah"
BG_490351142001,69656,9677,1500000US490351142001,"Block Group 1, Census Tract 1142, Salt Lake County, Utah"
BG_490351142002,86641,8649,1500000US490351142002,"Block Group 2, Census Tract 1142, Salt Lake County, Utah"
BG_490351143001,48750,22335,1500000US490351143001,"Block Group 1, Census Tract 1143, Salt Lake County, Utah"
BG_490351143002,59167,18912,1500000US490351143002,"Block Group 2, Census Tract 1143, Salt Lake County, Utah"
BG_490351143003,109184,18344,1500000US490351143003,"Block Group 3, Census Tract 1143, Salt Lake County, Utah"
BG_490351143004,103459,12398,1500000US490351143004,"Block Group 4, Census Tract 1143, Salt Lake County, Utah"
BG_490351145001,66250,15434,1500000US490351145001,"Block Group 1, Census Tract 1145, Salt Lake County, Utah"
BG_490351145002,76375,28497,1500000US490351145002,"Block Group 2, Census Tract 1145, Salt Lake County, Utah"
BG_490351145003,74063,8853,1500000US490351145003,"Block Group 3, Census Tract 1145, Salt Lake County, Utah"
BG_490351146001,120761,29625,1500000US490351146001,"Block Group 1, Census Tract 1146, Salt Lake County, Utah"
BG_490351146002,94167,13991,1500000US490351146002,"Block Group 2, Census Tract 1146, Salt Lake County, Utah"
BG_490351146003,131500,31534,1500000US490351146003,"Block Group 3, Census Tract 1146, Salt Lake County, Utah"
BG_490351147001,68810,5808,1500000US490351147001,"Block Group 1, Census Tract 1147, Salt Lake County, Utah"
BG_490351147002,64983,3234,1500000US490351147002,"Block Group 2, Census Tract 1147, Salt Lake County, Utah"
BG_490351148001,224559,77199,1500000US490351148001,"Block Group 1, Census Tract 1148, Salt Lake County, Utah"
BG_490351148002,196354,32677,1500000US490351148002,"Block Group 2, Census Tract 1148, Salt Lake County, Utah"
BG_490351148003,208194,78607,1500000US490351148003,"Block Group 3, Census Tract 1148, Salt Lake County, Utah"
BG_490351151061,111812,8784,1500000US490351151061,"Block Group 1, Census Tract 1151.06, Salt Lake County, Utah"
BG_490351152091,118659,9643,1500000US490351152091,"Block Group 1, Census Tract 1152.09, Salt Lake County, Utah"
BG_490351152092,60000,16952,1500000US490351152092,"Block Group 2, Census Tract 1152.09, Salt Lake County, Utah"
BG_490359800001,-,**,1500000US490359800001,"Block Group 1, Census Tract 9800, Salt Lake County, Utah"
BG_490379420001,32250,5525,1500000US490379420001,"Block Group 1, Census Tract 9420, San Juan County, Utah"
BG_490379420002,26940,2955,1500000US490379420002,"Block Group 2, Census Tract 9420, San Juan County, Utah"
BG_490379421001,24265,5611,1500000US490379421001,"Block Group 1, Census Tract 9421, San Juan County, Utah"
BG_490379421002,26518,4253,1500000US490379421002,"Block Group 2, Census Tract 9421, San Juan County, Utah"
BG_490379781001,47301,18271,1500000US490379781001,"Block Group 1, Census Tract 9781, San Juan County, Utah"
BG_490379781002,64784,6126,1500000US490379781002,"Block Group 2, Census Tract 9781, San Juan County, Utah"
BG_490379781003,54241,7090,1500000US490379781003,"Block Group 3, Census Tract 9781, San Juan County, Utah"
BG_490379782001,-,**,1500000US490379782001,"Block Group 1, Census Tract 9782, San Juan County, Utah"
BG_490379782002,79241,7739,1500000US490379782002,"Block Group 2, Census Tract 9782, San Juan County, Utah"
BG_490379782003,58586,12330,1500000US490379782003,"Block Group 3, Census Tract 9782, San Juan County, Utah"
BG_490379782004,38478,11238,1500000US490379782004,"Block Group 4, Census Tract 9782, San Juan County, Utah"
BG_490399721001,85956,35140,1500000US490399721001,"Block Group 1, Census Tract 9721, Sanpete County, Utah"
BG_490399721002,46417,10249,1500000US490399721002,"Block Group 2, Census Tract 9721, Sanpete County, Utah"
BG_490399721003,30438,10383,1500000US490399721003,"Block Group 3, Census Tract 9721, Sanpete County, Utah"
BG_490399721004,51250,11859,1500000US490399721004,"Block Group 4, Census Tract 9721, Sanpete County, Utah"
BG_490399721005,60395,10558,1500000US490399721005,"Block Group 5, Census Tract 9721, Sanpete County, Utah"
BG_490399721006,54563,9621,1500000US490399721006,"Block Group 6, Census Tract 9721, Sanpete County, Utah"
BG_490399722001,50991,6985,1500000US490399722001,"Block Group 1, Census Tract 9722, Sanpete County, Utah"
BG_490399722002,59934,4518,1500000US490399722002,"Block Group 2, Census Tract 9722, Sanpete County, Utah"
BG_490399723001,46250,28643,1500000US490399723001,"Block Group 1, Census Tract 9723, Sanpete County, Utah"
BG_490399723002,63333,24921,1500000US490399723002,"Block Group 2, Census Tract 9723, Sanpete County, Utah"
BG_490399723003,67616,12886,1500000US490399723003,"Block Group 3, Census Tract 9723, Sanpete County, Utah"
BG_490399723004,63906,35292,1500000US490399723004,"Block Group 4, Census Tract 9723, Sanpete County, Utah"
BG_490399724001,80333,21485,1500000US490399724001,"Block Group 1, Census Tract 9724, Sanpete County, Utah"
BG_490399724002,33860,3693,1500000US490399724002,"Block Group 2, Census Tract 9724, Sanpete County, Utah"
BG_490399724003,34796,4986,1500000US490399724003,"Block Group 3, Census Tract 9724, Sanpete County, Utah"
BG_490399724004,54783,14111,1500000US490399724004,"Block Group 4, Census Tract 9724, Sanpete County, Utah"
BG_490399725001,52734,13502,1500000US490399725001,"Block Group 1, Census Tract 9725, Sanpete County, Utah"
BG_490399725002,49239,10688,1500000US490399725002,"Block Group 2, Census Tract 9725, Sanpete County, Utah"
BG_490399725003,65917,10347,1500000US490399725003,"Block Group 3, Census Tract 9725, Sanpete County, Utah"
BG_490419751001,55240,10229,1500000US490419751001,"Block Group 1, Census Tract 9751, Sevier County, Utah"
BG_490419751002,58214,4828,1500000US490419751002,"Block Group 2, Census Tract 9751, Sevier County, Utah"
BG_490419751003,45909,16072,1500000US490419751003,"Block Group 3, Census Tract 9751, Sevier County, Utah"
BG_490419751004,65000,16806,1500000US490419751004,"Block Group 4, Census Tract 9751, Sevier County, Utah"
BG_490419752001,53527,6462,1500000US490419752001,"Block Group 1, Census Tract 9752, Sevier County, Utah"
BG_490419752002,75726,6375,1500000US490419752002,"Block Group 2, Census Tract 9752, Sevier County, Utah"
BG_490419753001,57313,13917,1500000US490419753001,"Block Group 1, Census Tract 9753, Sevier County, Utah"
BG_490419753002,47000,26193,1500000US490419753002,"Block Group 2, Census Tract 9753, Sevier County, Utah"
BG_490419753003,46528,13063,1500000US490419753003,"Block Group 3, Census Tract 9753, Sevier County, Utah"
BG_490419753004,45231,6687,1500000US490419753004,"Block Group 4, Census Tract 9753, Sevier County, Utah"
BG_490419754001,52500,10652,1500000US490419754001,"Block Group 1, Census Tract 9754, Sevier County, Utah"
BG_490419754002,35577,11407,1500000US490419754002,"Block Group 2, Census Tract 9754, Sevier County, Utah"
BG_490419755001,65087,22136,1500000US490419755001,"Block Group 1, Census Tract 9755, Sevier County, Utah"
BG_490419755002,46875,16339,1500000US490419755002,"Block Group 2, Census Tract 9755, Sevier County, Utah"
BG_490419755003,61912,14951,1500000US490419755003,"Block Group 3, Census Tract 9755, Sevier County, Utah"
BG_490419755004,53977,6242,1500000US490419755004,"Block Group 4, Census Tract 9755, Sevier County, Utah"
BG_490439641011,65200,19211,1500000US490439641011,"Block Group 1, Census Tract 9641.01, Summit County, Utah"
BG_490439641012,75972,12682,1500000US490439641012,"Block Group 2, Census Tract 9641.01, Summit County, Utah"
BG_490439641021,83750,30130,1500000US490439641021,"Block Group 1, Census Tract 9641.02, Summit County, Utah"
BG_490439641022,94545,35218,1500000US490439641022,"Block Group 2, Census Tract 9641.02, Summit County, Utah"
BG_490439641023,95625,13682,1500000US490439641023,"Block Group 3, Census Tract 9641.02, Summit County, Utah"
BG_490439642011,70521,22780,1500000US490439642011,"Block Group 1, Census Tract 9642.01, Summit County, Utah"
BG_490439642012,74167,15560,1500000US490439642012,"Block Group 2, Census Tract 9642.01, Summit County, Utah"
BG_490439642013,82138,13319,1500000US490439642013,"Block Group 3, Census Tract 9642.01, Summit County, Utah"
BG_490439642021,64250,33817,1500000US490439642021,"Block Group 1, Census Tract 9642.02, Summit County, Utah"
BG_490439642022,77663,10403,1500000US490439642022,"Block Group 2, Census Tract 9642.02, Summit County, Utah"
BG_490439642031,41786,37344,1500000US490439642031,"Block Group 1, Census Tract 9642.03, Summit County, Utah"
BG_490439642032,-,**,1500000US490439642032,"Block Group 2, Census Tract 9642.03, Summit County, Utah"
BG_490439643031,165588,21570,1500000US490439643031,"Block Group 1, Census Tract 9643.03, Summit County, Utah"
BG_490439643032,198043,24602,1500000US490439643032,"Block Group 2, Census Tract 9643.03, Summit County, Utah"
BG_490439643041,108750,25893,1500000US490439643041,"Block Group 1, Census Tract 9643.04, Summit County, Utah"
BG_490439643042,150139,67469,1500000US490439643042,"Block Group 2, Census Tract 9643.04, Summit County, Utah"
BG_490439643043,-,**,1500000US490439643043,"Block Group 3, Census Tract 9643.04, Summit County, Utah"
BG_490439643044,99375,16540,1500000US490439643044,"Block Group 4, Census Tract 9643.04, Summit County, Utah"
BG_490439643051,105865,55011,1500000US490439643051,"Block Group 1, Census Tract 9643.05, Summit County, Utah"
BG_490439643052,35739,8194,1500000US490439643052,"Block Group 2, Census Tract 9643.05, Summit County, Utah"
BG_490439643053,159375,66188,1500000US490439643053,"Block Group 3, Census Tract 9643.05, Summit County, Utah"
BG_490439643061,109395,21846,1500000US490439643061,"Block Group 1, Census Tract 9643.06, Summit County, Utah"
BG_490439643062,118333,57033,1500000US490439643062,"Block Group 2, Census Tract 9643.06, Summit County, Utah"
BG_490439643071,69844,13249,1500000US490439643071,"Block Group 1, Census Tract 9643.07, Summit County, Utah"
BG_490439643072,178333,30302,1500000US490439643072,"Block Group 2, Census Tract 9643.07, Summit County, Utah"
BG_490439643073,248229,74710,1500000US490439643073,"Block Group 3, Census Tract 9643.07, Summit County, Utah"
BG_490439643074,161644,7973,1500000US490439643074,"Block Group 4, Census Tract 9643.07, Summit County, Utah"
BG_490439643081,219013,128642,1500000US490439643081,"Block Group 1, Census Tract 9643.08, Summit County, Utah"
BG_490439643082,-,**,1500000US490439643082,"Block Group 2, Census Tract 9643.08, Summit County, Utah"
BG_490439643083,162625,47452,1500000US490439643083,"Block Group 3, Census Tract 9643.08, Summit County, Utah"
BG_490439644011,210250,87938,1500000US490439644011,"Block Group 1, Census Tract 9644.01, Summit County, Utah"
BG_490439644012,56607,20755,1500000US490439644012,"Block Group 2, Census Tract 9644.01, Summit County, Utah"
BG_490439644021,76513,40300,1500000US490439644021,"Block Group 1, Census Tract 9644.02, Summit County, Utah"
BG_490439644022,93846,26806,1500000US490439644022,"Block Group 2, Census Tract 9644.02, Summit County, Utah"
BG_490439644023,-,**,1500000US490439644023,"Block Group 3, Census Tract 9644.02, Summit County, Utah"
BG_490439644024,110991,13828,1500000US490439644024,"Block Group 4, Census Tract 9644.02, Summit County, Utah"
BG_490451306001,63906,43899,1500000US490451306001,"Block Group 1, Census Tract 1306, Tooele County, Utah"
BG_490451306002,31250,10160,1500000US490451306002,"Block Group 2, Census Tract 1306, Tooele County, Utah"
BG_490451306003,89491,29960,1500000US490451306003,"Block Group 3, Census Tract 1306, Tooele County, Utah"
BG_490451307011,121375,63578,1500000US490451307011,"Block Group 1, Census Tract 1307.01, Tooele County, Utah"
BG_490451307012,101500,16379,1500000US490451307012,"Block Group 2, Census Tract 1307.01, Tooele County, Utah"
BG_490451307013,86354,20600,1500000US490451307013,"Block Group 3, Census Tract 1307.01, Tooele County, Utah"
BG_490451307021,104071,8365,1500000US490451307021,"Block Group 1, Census Tract 1307.02, Tooele County, Utah"
BG_490451307022,94148,13514,1500000US490451307022,"Block Group 2, Census Tract 1307.02, Tooele County, Utah"
BG_490451307023,90057,7660,1500000US490451307023,"Block Group 3, Census Tract 1307.02, Tooele County, Utah"
BG_490451307024,80579,4684,1500000US490451307024,"Block Group 4, Census Tract 1307.02, Tooele County, Utah"
BG_490451307025,137599,35059,1500000US490451307025,"Block Group 5, Census Tract 1307.02, Tooele County, Utah"
BG_490451307026,91014,69251,1500000US490451307026,"Block Group 6, Census Tract 1307.02, Tooele County, Utah"
BG_490451307031,69926,13756,1500000US490451307031,"Block Group 1, Census Tract 1307.03, Tooele County, Utah"
BG_490451307032,105229,6391,1500000US490451307032,"Block Group 2, Census Tract 1307.03, Tooele County, Utah"
BG_490451307033,73594,14395,1500000US490451307033,"Block Group 3, Census Tract 1307.03, Tooele County, Utah"
BG_490451308001,70179,31159,1500000US490451308001,"Block Group 1, Census Tract 1308, Tooele County, Utah"
BG_490451308002,69118,14660,1500000US490451308002,"Block Group 2, Census Tract 1308, Tooele County, Utah"
BG_490451308003,72143,49810,1500000US490451308003,"Block Group 3, Census Tract 1308, Tooele County, Utah"
BG_490451308004,63047,17681,1500000US490451308004,"Block Group 4, Census Tract 1308, Tooele County, Utah"
BG_490451309001,48538,3878,1500000US490451309001,"Block Group 1, Census Tract 1309, Tooele County, Utah"
BG_490451309002,51150,12557,1500000US490451309002,"Block Group 2, Census Tract 1309, Tooele County, Utah"
BG_490451310011,91059,5755,1500000US490451310011,"Block Group 1, Census Tract 1310.01, Tooele County, Utah"
